Match Date,Name,Runs,Balls,Fours,Sixes,Strike Rate,Country,Born,Team,Venue,Season
2023-03-31,Devon Conway,1,6,0,0,16.67,New Zealand,1991-07-08,CSK,Ahmedabad,2023
2023-03-31,Ruturaj Gaikwad,92,50,4,9,184.00,India,1997-01-31,CSK,Ahmedabad,2023
2023-03-31,Moeen Ali,23,17,4,1,135.29,England,1987-06-18,CSK,Ahmedabad,2023
2023-03-31,Ben Stokes,7,6,1,0,116.67,England,1991-06-04,CSK,Ahmedabad,2023
2023-03-31,Ambati Rayudu,12,12,0,1,100.00,India,1985-09-23,CSK,Ahmedabad,2023
2023-03-31,Shivam Dube,19,18,0,1,105.56,India,1993-06-26,CSK,Ahmedabad,2023
2023-03-31,Ravindra Jadeja,1,2,0,0,50.00,India,1988-12-06,CSK,Ahmedabad,2023
2023-03-31,MS Dhoni,14,7,1,1,200.00,India,1981-07-07,CSK,Ahmedabad,2023
2023-03-31,Mitchell Santner,1,3,0,0,33.33,New Zealand,1992-02-05,CSK,Ahmedabad,2023
2023-03-31,Wriddhiman Saha,25,16,2,2,156.25,India,1984-10-24,GT,Ahmedabad,2023
2023-03-31,Shubman Gill,63,36,6,3,175.00,India,1999-09-08,GT,Ahmedabad,2023
2023-03-31,Sai Sudharsan,22,17,3,0,129.41,India,2001-10-15,GT,Ahmedabad,2023
2023-03-31,Hardik Pandya,8,11,0,0,72.73,India,1993-10-11,GT,Ahmedabad,2023
2023-03-31,Vijay Shankar,27,21,2,1,128.57,India,1991-01-26,GT,Ahmedabad,2023
2023-03-31,Rahul Tewatia,15,14,1,1,107.14,India,1993-05-20,GT,Ahmedabad,2023
2023-03-31,Rashid Khan,10,3,1,1,333.33,Afghanistan,1998-09-20,GT,Ahmedabad,2023
2023-04-01,Prabhsimran Singh,23,12,2,2,191.67,India,2000-08-10,PK,Mohali,2023
2023-04-01,Shikhar Dhawan,40,29,6,0,137.93,India,1985-12-05,PK,Mohali,2023
2023-04-01,Bhanuka Rajapaksa,50,32,5,2,156.25,Sri Lanka,1991-10-24,PK,Mohali,2023
2023-04-01,Jitesh Sharma,21,11,1,2,190.91,India,1993-10-22,PK,Mohali,2023
2023-04-01,Sikandar Raza,16,13,1,1,123.08,Zimbabwe,1986-04-24,PK,Mohali,2023
2023-04-01,Sam Curran,26,17,0,2,152.94,England,1998-06-03,PK,Mohali,2023
2023-04-01,Shahrukh Khan,11,7,2,0,157.14,India,1995-05-27,PK,Mohali,2023
2023-04-01,Mandeep Singh,2,4,0,0,50.00,India,1991-12-18,KKR,Mohali,2023
2023-04-01,Rahmanullah Gurbaz,22,16,3,1,137.50,Afghanistan,2001-11-28,KKR,Mohali,2023
2023-04-01,Anukul Roy,4,5,1,0,80.00,India,1998-11-30,KKR,Mohali,2023
2023-04-01,Venkatesh Iyer,34,28,3,1,121.43,India,1994-12-25,KKR,Mohali,2023
2023-04-01,Nitish Rana,24,17,3,1,141.18,India,1993-12-27,KKR,Mohali,2023
2023-04-01,Rinku Singh,4,4,0,0,100.00,India,1997-10-12,KKR,Mohali,2023
2023-04-01,Andre Russell,35,19,3,2,184.21,West Indies,1988-04-29,KKR,Mohali,2023
2023-04-01,Shardul Thakur,8,3,0,1,266.67,India,1991-10-16,KKR,Mohali,2023
2023-04-01,Sunil Narine,7,2,0,1,350.00,West Indies,1988-05-26,KKR,Mohali,2023
2023-04-01,KL Rahul,8,12,0,1,66.67,India,1992-04-18,LSG,Lucknow,2023
2023-04-01,Kyle Mayers,73,38,2,7,192.11,West Indies,1992-09-08,LSG,Lucknow,2023
2023-04-01,Deepak Hooda,17,18,0,0,94.44,India,1995-04-19,LSG,Lucknow,2023
2023-04-01,Krunal Pandya,15,13,0,1,115.38,India,1991-03-24,LSG,Lucknow,2023
2023-04-01,Marcus Stoinis,12,10,0,1,120.00,Australia,1989-08-16,LSG,Lucknow,2023
2023-04-01,Nicholas Pooran,36,21,2,3,171.43,West Indies,1995-10-02,LSG,Lucknow,2023
2023-04-01,Ayush Badoni,18,7,1,2,257.14,India,1999-12-03,LSG,Lucknow,2023
2023-04-01,Krishnappa Gowtham,6,1,0,1,600.00,India,1988-10-20,LSG,Lucknow,2023
2023-04-01,Prithvi Shaw,12,9,2,0,133.33,India,1999-11-09,DC,Lucknow,2023
2023-04-01,David Warner,56,48,7,0,116.67,Australia,1986-10-27,DC,Lucknow,2023
2023-04-01,Mitchell Marsh,0,1,0,0,0.00,Australia,1991-10-20,DC,Lucknow,2023
2023-04-01,Sarfaraz Khan,4,9,1,0,44.44,India,1997-10-22,DC,Lucknow,2023
2023-04-01,Rilee Rossouw,30,20,3,1,150.00,South Africa,1989-10-09,DC,Lucknow,2023
2023-04-01,Rovman Powell,1,3,0,0,33.33,West Indies,1993-07-23,DC,Lucknow,2023
2023-04-01,Aman Hakim Khan,4,5,0,0,80.00,India,1996-11-23,DC,Lucknow,2023
2023-04-01,Axar Patel,16,11,1,1,145.45,India,1994-01-20,DC,Lucknow,2023
2023-04-01,Kuldeep Yadav,6,10,0,0,60.00,India,1994-12-14,DC,Lucknow,2023
2023-04-01,Chetan Sakariya,4,4,1,0,100.00,India,1998-02-28,DC,Lucknow,2023
2023-04-01,Mukesh Kumar,0,1,0,0,0.00,India,1993-10-12,DC,Lucknow,2023
2023-04-02,Yashasvi Jaiswal,54,37,9,0,145.95,India,2001-12-28,RR,Hyderabad,2023
2023-04-02,Jos Buttler,54,22,7,3,245.45,England,1990-09-08,RR,Hyderabad,2023
2023-04-02,Sanju Samson,55,32,3,4,171.88,India,1994-11-11,RR,Hyderabad,2023
2023-04-02,Devdutt Padikkal,2,5,0,0,40.00,India,2000-07-07,RR,Hyderabad,2023
2023-04-02,Riyan Parag,7,6,1,0,116.67,India,2001-11-10,RR,Hyderabad,2023
2023-04-02,Shimron Hetmyer,22,16,1,1,137.50,West Indies,1996-12-26,RR,Hyderabad,2023
2023-04-02,Ravichandran Ashwin,1,2,0,0,50.00,India,1986-09-17,RR,Hyderabad,2023
2023-04-02,Abhishek Sharma,0,3,0,0,0.00,India,2000-09-04,SH,Hyderabad,2023
2023-04-02,Mayank Agarwal,27,23,3,0,117.39,India,1991-02-16,SH,Hyderabad,2023
2023-04-02,Rahul Tripathi,0,2,0,0,0.00,India,1991-03-02,SH,Hyderabad,2023
2023-04-02,Harry Brook,13,21,1,0,61.90,England,1999-02-22,SH,Hyderabad,2023
2023-04-02,Washington Sundar,1,5,0,0,20.00,India,1999-10-05,SH,Hyderabad,2023
2023-04-02,Glenn Phillips,8,6,0,1,133.33,New Zealand,1996-12-06,SH,Hyderabad,2023
2023-04-02,Abdul Samad,32,32,2,1,100.00,India,2001-10-28,SH,Hyderabad,2023
2023-04-02,Adil Rashid,18,13,1,1,138.46,England,1988-02-17,SH,Hyderabad,2023
2023-04-02,Bhuvneshwar Kumar,6,10,0,0,60.00,India,1990-02-05,SH,Hyderabad,2023
2023-04-02,Umran Malik,19,8,1,2,237.50,India,1999-11-22,SH,Hyderabad,2023
2023-04-02,Rohit Sharma,1,10,0,0,10.00,India,1987-04-30,MI,Bengaluru,2023
2023-04-02,Ishan Kishan,10,13,2,0,76.92,India,1998-07-18,MI,Bengaluru,2023
2023-04-02,Cameron Green,5,4,1,0,125.00,Australia,1999-06-03,MI,Bengaluru,2023
2023-04-02,Suryakumar Yadav,15,16,1,0,93.75,India,1990-09-14,MI,Bengaluru,2023
2023-04-02,Tilak Varma,84,46,9,4,182.61,India,2002-11-08,MI,Bengaluru,2023
2023-04-02,Nehal Wadhera,21,13,1,2,161.54,India,2000-09-04,MI,Bengaluru,2023
2023-04-02,Tim David,4,7,0,0,57.14,Australia,1996-03-16,MI,Bengaluru,2023
2023-04-02,Hrithik Shokeen,5,3,1,0,166.67,India,2000-08-14,MI,Bengaluru,2023
2023-04-02,Arshad Khan,15,9,0,1,166.67,India,1997-12-20,MI,Bengaluru,2023
2023-04-02,Virat Kohli,82,49,6,5,167.35,India,1988-11-05,RCB,Bengaluru,2023
2023-04-02,Faf du Plessis,73,43,5,6,169.77,South Africa,1984-07-13,RCB,Bengaluru,2023
2023-04-02,Dinesh Karthik,0,3,0,0,0.00,India,1985-06-01,RCB,Bengaluru,2023
2023-04-02,Glenn Maxwell,12,3,0,2,400.00,Australia,1988-10-14,RCB,Bengaluru,2023
2023-04-03,Ruturaj Gaikwad,57,31,3,4,183.87,India,1997-01-31,CSK,Chennai,2023
2023-04-03,Devon Conway,47,29,5,2,162.07,New Zealand,1991-07-08,CSK,Chennai,2023
2023-04-03,Shivam Dube,27,16,1,3,168.75,India,1993-06-26,CSK,Chennai,2023
2023-04-03,Moeen Ali,19,13,3,0,146.15,England,1987-06-18,CSK,Chennai,2023
2023-04-03,Ben Stokes,8,8,1,0,100.00,England,1991-06-04,CSK,Chennai,2023
2023-04-03,Ambati Rayudu,27,14,2,2,192.86,India,1985-09-23,CSK,Chennai,2023
2023-04-03,Ravindra Jadeja,3,6,0,0,50.00,India,1988-12-06,CSK,Chennai,2023
2023-04-03,MS Dhoni,12,3,0,2,400.00,India,1981-07-07,CSK,Chennai,2023
2023-04-03,Mitchell Santner,1,1,0,0,100.00,New Zealand,1992-02-05,CSK,Chennai,2023
2023-04-03,KL Rahul,20,18,2,0,111.11,India,1992-04-18,LSG,Chennai,2023
2023-04-03,Kyle Mayers,53,22,8,2,240.91,West Indies,1992-09-08,LSG,Chennai,2023
2023-04-03,Deepak Hooda,2,6,0,0,33.33,India,1995-04-19,LSG,Chennai,2023
2023-04-03,Krunal Pandya,9,9,0,1,100.00,India,1991-03-24,LSG,Chennai,2023
2023-04-03,Marcus Stoinis,21,18,0,1,116.67,Australia,1989-08-16,LSG,Chennai,2023
2023-04-03,Nicholas Pooran,32,18,2,3,177.78,West Indies,1995-10-02,LSG,Chennai,2023
2023-04-03,Ayush Badoni,23,18,0,0,127.78,India,1999-12-03,LSG,Chennai,2023
2023-04-03,Krishnappa Gowtham,17,11,0,1,154.55,India,1988-10-20,LSG,Chennai,2023
2023-04-03,Mark Wood,10,3,1,1,333.33,England,1990-01-11,LSG,Chennai,2023
2023-04-04,David Warner,37,32,7,0,115.62,Australia,1986-10-27,DC,Delhi,2023
2023-04-04,Prithvi Shaw,7,5,1,0,140.00,India,1999-11-09,DC,Delhi,2023
2023-04-04,Mitchell Marsh,4,4,1,0,100.00,Australia,1991-10-20,DC,Delhi,2023
2023-04-04,Sarfaraz Khan,30,34,2,0,88.24,India,1997-10-22,DC,Delhi,2023
2023-04-04,Rilee Rossouw,0,1,0,0,0.00,South Africa,1989-10-09,DC,Delhi,2023
2023-04-04,Abishek Porel,20,11,0,2,181.82,India,2002-10-17,DC,Delhi,2023
2023-04-04,Axar Patel,36,22,2,3,163.64,India,1994-01-20,DC,Delhi,2023
2023-04-04,Aman Hakim Khan,8,8,0,1,100.00,India,1996-11-23,DC,Delhi,2023
2023-04-04,Kuldeep Yadav,1,1,0,0,100.00,India,1994-12-14,DC,Delhi,2023
2023-04-04,Anrich Nortje,4,2,1,0,200.00,South Africa,1993-11-16,DC,Delhi,2023
2023-04-04,Wriddhiman Saha,14,7,2,1,200.00,India,1984-10-24,GT,Delhi,2023
2023-04-04,Shubman Gill,14,13,3,0,107.69,India,1999-09-08,GT,Delhi,2023
2023-04-04,Sai Sudharsan,62,48,4,2,129.17,India,2001-10-15,GT,Delhi,2023
2023-04-04,Hardik Pandya,5,4,1,0,125.00,India,1993-10-11,GT,Delhi,2023
2023-04-04,Vijay Shankar,29,23,3,0,126.09,India,1991-01-26,GT,Delhi,2023
2023-04-04,David Miller,31,16,2,2,193.75,South Africa,1989-06-10,GT,Delhi,2023
2023-04-05,Prabhsimran Singh,60,34,7,3,176.47,India,2000-08-10,PK,Guwahati,2023
2023-04-05,Shikhar Dhawan,86,56,9,3,153.57,India,1985-12-05,PK,Guwahati,2023
2023-04-05,Bhanuka Rajapaksa,1,1,0,0,100.00,Sri Lanka,1991-10-24,PK,Guwahati,2023
2023-04-05,Jitesh Sharma,27,16,2,1,168.75,India,1993-10-22,PK,Guwahati,2023
2023-04-05,Sikandar Raza,1,2,0,0,50.00,Zimbabwe,1986-04-24,PK,Guwahati,2023
2023-04-05,Shahrukh Khan,11,10,1,0,110.00,India,1995-05-27,PK,Guwahati,2023
2023-04-05,Sam Curran,1,2,0,0,50.00,England,1998-06-03,PK,Guwahati,2023
2023-04-05,Yashasvi Jaiswal,11,8,1,1,137.50,India,2001-12-28,RR,Guwahati,2023
2023-04-05,Ravichandran Ashwin,0,4,0,0,0.00,India,1986-09-17,RR,Guwahati,2023
2023-04-05,Jos Buttler,19,11,1,1,172.73,England,1990-09-08,RR,Guwahati,2023
2023-04-05,Sanju Samson,42,25,5,1,168.00,India,1994-11-11,RR,Guwahati,2023
2023-04-05,Devdutt Padikkal,21,26,1,0,80.77,India,2000-07-07,RR,Guwahati,2023
2023-04-05,Riyan Parag,20,12,1,2,166.67,India,2001-11-10,RR,Guwahati,2023
2023-04-05,Shimron Hetmyer,36,18,1,3,200.00,West Indies,1996-12-26,RR,Guwahati,2023
2023-04-05,Dhruv Jurel,32,15,3,2,213.33,India,2001-01-21,RR,Guwahati,2023
2023-04-05,Jason Holder,1,1,0,0,100.00,West Indies,1991-11-05,RR,Guwahati,2023
2023-04-06,Rahmanullah Gurbaz,57,44,6,3,129.55,Afghanistan,2001-11-28,KKR,Kolkata,2023
2023-04-06,Venkatesh Iyer,3,7,0,0,42.86,India,1994-12-25,KKR,Kolkata,2023
2023-04-06,Mandeep Singh,0,1,0,0,0.00,India,1991-12-18,KKR,Kolkata,2023
2023-04-06,Nitish Rana,1,5,0,0,20.00,India,1993-12-27,KKR,Kolkata,2023
2023-04-06,Rinku Singh,46,33,2,3,139.39,India,1997-10-12,KKR,Kolkata,2023
2023-04-06,Andre Russell,0,1,0,0,0.00,West Indies,1988-04-29,KKR,Kolkata,2023
2023-04-06,Shardul Thakur,68,29,9,3,234.48,India,1991-10-16,KKR,Kolkata,2023
2023-04-06,Sunil Narine,0,1,0,0,0.00,West Indies,1988-05-26,KKR,Kolkata,2023
2023-04-06,Umesh Yadav,6,2,1,0,300.00,India,1987-10-25,KKR,Kolkata,2023
2023-04-06,Virat Kohli,21,18,3,0,116.67,India,1988-11-05,RCB,Kolkata,2023
2023-04-06,Faf du Plessis,23,12,2,2,191.67,South Africa,1984-07-13,RCB,Kolkata,2023
2023-04-06,Michael Bracewell,19,18,1,1,105.56,New Zealand,1991-02-14,RCB,Kolkata,2023
2023-04-06,Glenn Maxwell,5,7,1,0,71.43,Australia,1988-10-14,RCB,Kolkata,2023
2023-04-06,Harshal Patel,0,2,0,0,0.00,India,1990-11-23,RCB,Kolkata,2023
2023-04-06,Shahbaz Ahmed,1,5,0,0,20.00,India,1994-12-11,RCB,Kolkata,2023
2023-04-06,Dinesh Karthik,9,8,1,0,112.50,India,1985-06-01,RCB,Kolkata,2023
2023-04-06,Anuj Rawat,1,5,0,0,20.00,India,1999-10-17,RCB,Kolkata,2023
2023-04-06,David Willey,20,20,2,0,100.00,England,1990-02-28,RCB,Kolkata,2023
2023-04-06,Karn Sharma,1,3,0,0,33.33,India,1987-10-23,RCB,Kolkata,2023
2023-04-06,Akash Deep,17,8,2,1,212.50,India,1996-12-15,RCB,Kolkata,2023
2023-04-07,Anmolpreet Singh,31,26,3,1,119.23,India,1998-03-28,SH,Lucknow,2023
2023-04-07,Mayank Agarwal,8,7,1,0,114.29,India,1991-02-16,SH,Lucknow,2023
2023-04-07,Rahul Tripathi,35,41,4,0,85.37,India,1991-03-02,SH,Lucknow,2023
2023-04-07,Aiden Markram,0,1,0,0,0.00,South Africa,1994-10-04,SH,Lucknow,2023
2023-04-07,Harry Brook,3,4,0,0,75.00,England,1999-02-22,SH,Lucknow,2023
2023-04-07,Washington Sundar,16,28,0,0,57.14,India,1999-10-05,SH,Lucknow,2023
2023-04-07,Abdul Samad,21,10,1,2,210.00,India,2001-10-28,SH,Lucknow,2023
2023-04-07,Adil Rashid,4,3,1,0,133.33,England,1988-02-17,SH,Lucknow,2023
2023-04-07,Umran Malik,0,0,0,0,0.00,India,1999-11-22,SH,Lucknow,2023
2023-04-07,Bhuvneshwar Kumar,0,0,0,0,0.00,India,1990-02-05,SH,Lucknow,2023
2023-04-07,Kyle Mayers,13,14,2,0,92.86,West Indies,1992-09-08,LSG,Lucknow,2023
2023-04-07,KL Rahul,35,31,4,0,112.90,India,1992-04-18,LSG,Lucknow,2023
2023-04-07,Deepak Hooda,7,8,0,1,87.50,India,1995-04-19,LSG,Lucknow,2023
2023-04-07,Krunal Pandya,34,23,4,1,147.83,India,1991-03-24,LSG,Lucknow,2023
2023-04-07,Marcus Stoinis,10,13,2,0,76.92,Australia,1989-08-16,LSG,Lucknow,2023
2023-04-07,Romario Shepherd,0,1,0,0,0.00,West Indies,1994-11-26,LSG,Lucknow,2023
2023-04-07,Nicholas Pooran,11,6,1,1,183.33,West Indies,1995-10-02,LSG,Lucknow,2023
2023-04-08,Yashasvi Jaiswal,60,31,11,1,193.55,India,2001-12-28,RR,Guwahati,2023
2023-04-08,Jos Buttler,79,51,11,1,154.90,England,1990-09-08,RR,Guwahati,2023
2023-04-08,Sanju Samson,0,4,0,0,0.00,India,1994-11-11,RR,Guwahati,2023
2023-04-08,Riyan Parag,7,11,0,0,63.64,India,2001-11-10,RR,Guwahati,2023
2023-04-08,Shimron Hetmyer,39,21,1,4,185.71,West Indies,1996-12-26,RR,Guwahati,2023
2023-04-08,Dhruv Jurel,8,3,0,1,266.67,India,2001-01-21,RR,Guwahati,2023
2023-04-08,Prithvi Shaw,0,3,0,0,0.00,India,1999-11-09,DC,Guwahati,2023
2023-04-08,David Warner,65,55,7,0,118.18,Australia,1986-10-27,DC,Guwahati,2023
2023-04-08,Manish Pandey,0,1,0,0,0.00,India,1989-09-10,DC,Guwahati,2023
2023-04-08,Rilee Rossouw,14,12,2,0,116.67,South Africa,1989-10-09,DC,Guwahati,2023
2023-04-08,Lalit Yadav,38,24,5,0,158.33,India,1997-01-03,DC,Guwahati,2023
2023-04-08,Axar Patel,2,6,0,0,33.33,India,1994-01-20,DC,Guwahati,2023
2023-04-08,Rovman Powell,2,2,0,0,100.00,West Indies,1993-07-23,DC,Guwahati,2023
2023-04-08,Abishek Porel,7,9,1,0,77.78,India,2002-10-17,DC,Guwahati,2023
2023-04-08,Kuldeep Yadav,3,7,0,0,42.86,India,1994-12-14,DC,Guwahati,2023
2023-04-08,Anrich Nortje,0,1,0,0,0.00,South Africa,1993-11-16,DC,Guwahati,2023
2023-04-08,Mukesh Kumar,1,1,0,0,100.00,India,1993-10-12,DC,Guwahati,2023
2023-04-08,Rohit Sharma,21,13,3,1,161.54,India,1987-04-30,MI,Mumbai,2023
2023-04-08,Ishan Kishan,32,21,5,0,152.38,India,1998-07-18,MI,Mumbai,2023
2023-04-08,Cameron Green,12,11,1,0,109.09,Australia,1999-06-03,MI,Mumbai,2023
2023-04-08,Suryakumar Yadav,1,2,0,0,50.00,India,1990-09-14,MI,Mumbai,2023
2023-04-08,Tilak Varma,22,18,2,1,122.22,India,2002-11-08,MI,Mumbai,2023
2023-04-08,Arshad Khan,2,4,0,0,50.00,India,1997-12-20,MI,Mumbai,2023
2023-04-08,Tim David,31,22,1,2,140.91,Australia,1996-03-16,MI,Mumbai,2023
2023-04-08,Tristan Stubbs,5,10,0,0,50.00,South Africa,2000-08-14,MI,Mumbai,2023
2023-04-08,Hrithik Shokeen,18,13,3,0,138.46,India,2000-08-14,MI,Mumbai,2023
2023-04-08,Piyush Chawla,5,6,0,0,83.33,India,1988-12-24,MI,Mumbai,2023
2023-04-08,Devon Conway,0,4,0,0,0.00,New Zealand,1991-07-08,CSK,Mumbai,2023
2023-04-08,Ruturaj Gaikwad,40,36,2,1,111.11,India,1997-01-31,CSK,Mumbai,2023
2023-04-08,Ajinkya Rahane,61,27,7,3,225.93,India,1988-06-06,CSK,Mumbai,2023
2023-04-08,Shivam Dube,28,26,2,1,107.69,India,1993-06-26,CSK,Mumbai,2023
2023-04-08,Ambati Rayudu,20,16,3,0,125.00,India,1985-09-23,CSK,Mumbai,2023
2023-04-09,Wriddhiman Saha,17,17,3,0,100.00,India,1984-10-24,GT,Ahmedabad,2023
2023-04-09,Shubman Gill,39,31,5,0,125.81,India,1999-09-08,GT,Ahmedabad,2023
2023-04-09,Sai Sudharsan,53,38,3,2,139.47,India,2001-10-15,GT,Ahmedabad,2023
2023-04-09,Abhinav Manohar,14,8,3,0,175.00,India,1994-09-16,GT,Ahmedabad,2023
2023-04-09,Vijay Shankar,63,24,4,5,262.50,India,1991-01-26,GT,Ahmedabad,2023
2023-04-09,David Miller,2,3,0,0,66.67,South Africa,1989-06-10,GT,Ahmedabad,2023
2023-04-09,Rahmanullah Gurbaz,15,12,1,1,125.00,Afghanistan,2001-11-28,KKR,Ahmedabad,2023
2023-04-09,N Jagadeesan,6,8,1,0,75.00,India,1995-12-24,KKR,Ahmedabad,2023
2023-04-09,Venkatesh Iyer,83,40,8,5,207.50,India,1994-12-25,KKR,Ahmedabad,2023
2023-04-09,Nitish Rana,45,29,4,3,155.17,India,1993-12-27,KKR,Ahmedabad,2023
2023-04-09,Rinku Singh,48,21,1,6,228.57,India,1997-10-12,KKR,Ahmedabad,2023
2023-04-09,Andre Russell,1,2,0,0,50.00,West Indies,1988-04-29,KKR,Ahmedabad,2023
2023-04-09,Sunil Narine,0,1,0,0,0.00,West Indies,1988-05-26,KKR,Ahmedabad,2023
2023-04-09,Shardul Thakur,0,1,0,0,0.00,India,1991-10-16,KKR,Ahmedabad,2023
2023-04-09,Umesh Yadav,5,6,0,0,83.33,India,1987-10-25,KKR,Ahmedabad,2023
2023-04-09,Prabhsimran Singh,0,1,0,0,0.00,India,2000-08-10,PK,Hyderabad,2023
2023-04-09,Shikhar Dhawan,99,66,12,5,150.00,India,1985-12-05,PK,Hyderabad,2023
2023-04-09,Matthew Short,1,3,0,0,33.33,Australia,1995-11-08,PK,Hyderabad,2023
2023-04-09,Jitesh Sharma,4,9,1,0,44.44,India,1993-10-22,PK,Hyderabad,2023
2023-04-09,Sam Curran,22,15,3,1,146.67,England,1998-06-03,PK,Hyderabad,2023
2023-04-09,Sikandar Raza,5,6,0,0,83.33,Zimbabwe,1986-04-24,PK,Hyderabad,2023
2023-04-09,Shahrukh Khan,4,3,1,0,133.33,India,1995-05-27,PK,Hyderabad,2023
2023-04-09,Harpreet Brar,1,2,0,0,50.00,India,1995-09-16,PK,Hyderabad,2023
2023-04-09,Rahul Chahar,0,8,0,0,0.00,India,1999-08-04,PK,Hyderabad,2023
2023-04-09,Nathan Ellis,0,5,0,0,0.00,Australia,1994-09-22,PK,Hyderabad,2023
2023-04-09,Mohit Rathee,1,2,0,0,50.00,India,1999-01-13,PK,Hyderabad,2023
2023-04-09,Harry Brook,13,14,3,0,92.86,England,1999-02-22,SH,Hyderabad,2023
2023-04-09,Mayank Agarwal,21,20,3,0,105.00,India,1991-02-16,SH,Hyderabad,2023
2023-04-09,Rahul Tripathi,74,48,10,3,154.17,India,1991-03-02,SH,Hyderabad,2023
2023-04-09,Aiden Markram,37,21,6,0,176.19,South Africa,1994-10-04,SH,Hyderabad,2023
2023-04-10,Virat Kohli,61,44,4,4,138.64,India,1988-11-05,RCB,Bengaluru,2023
2023-04-10,Faf du Plessis,79,46,5,5,171.74,South Africa,1984-07-13,RCB,Bengaluru,2023
2023-04-10,Glenn Maxwell,59,29,3,6,203.45,Australia,1988-10-14,RCB,Bengaluru,2023
